start,stop,executionTime,blockNumber,newStart
1597660220.061,1597660220,-0.061000108718872,8,0
1597660220.064,1597660220,-0.063999891281128,8,0.002999782562256
1597660220.071,1597660220,-0.071000099182129,8,0.009999990463257
1597660220.071,1597660220,-0.071000099182129,8,0.009999990463257
1597660220.071,1597660220,-0.071000099182129,8,0.009999990463257
1597660220.072,1597660220,-0.072000026702881,8,0.010999917984009
1597660220.072,1597660220,-0.072000026702881,8,0.010999917984009
1597660220.073,1597660220,-0.072999954223633,8,0.011999845504761
1597660220.074,1597660220,-0.073999881744385,8,0.012999773025513
1597660220.074,1597660220,-0.073999881744385,8,0.012999773025513
1597660220.081,1597660220,-0.081000089645386,8,0.019999980926514
1597660220.081,1597660220,-0.081000089645386,8,0.019999980926514
1597660220.082,1597660220,-0.082000017166138,8,0.020999908447266
1597660220.082,1597660220,-0.082000017166138,8,0.020999908447266
1597660220.083,1597660220,-0.08299994468689,8,0.021999835968018
1597660220.083,1597660220,-0.08299994468689,8,0.021999835968018
1597660220.084,1597660220,-0.084000110626221,8,0.023000001907349
1597660220.085,1597660220,-0.085000038146973,8,0.023999929428101
1597660220.087,1597660220,-0.086999893188477,8,0.025999784469605
1597660220.088,1597660220,-0.088000059127808,8,0.026999950408936
1597660220.088,1597660220,-0.088000059127808,8,0.026999950408936
1597660220.089,1597660220,-0.08899998664856,8,0.027999877929688
1597660220.089,1597660220,-0.08899998664856,8,0.027999877929688
1597660220.091,1597660220,-0.091000080108643,8,0.029999971389771
1597660220.094,1597660220,-0.094000101089478,8,0.032999992370606
1597660220.094,1597660220,-0.094000101089478,8,0.032999992370606
1597660220.097,1597660220,-0.096999883651733,8,0.035999774932861
1597660220.098,1597660220,-0.098000049591065,8,0.036999940872192
1597660220.098,1597660220,-0.098000049591065,8,0.036999940872192
1597660220.1,1597660220,-0.099999904632568,8,0.038999795913696
1597660220.103,1597660220,-0.102999925613403,8,0.041999816894531
1597660220.103,1597660220,-0.102999925613403,8,0.041999816894531
1597660220.103,1597660220,-0.102999925613403,8,0.041999816894531
1597660220.105,1597660220,-0.105000019073486,8,0.043999910354614
1597660220.106,1597660220,-0.105999946594238,8,0.044999837875366
1597660220.111,1597660220,-0.111000061035156,8,0.049999952316284
1597660220.112,1597660220,-0.111999988555908,8,0.050999879837036
1597660220.113,1597660220,-0.11299991607666,8,0.051999807357788
1597660220.113,1597660220,-0.11299991607666,8,0.051999807357788
1597660220.113,1597660220,-0.11299991607666,8,0.051999807357788
1597660220.117,1597660220,-0.117000102996826,8,0.055999994277954
1597660220.118,1597660220,-0.118000030517578,8,0.056999921798706
1597660220.124,1597660220,-0.124000072479248,8,0.062999963760376
1597660220.125,1597660220,-0.125,8,0.063999891281128
1597660220.125,1597660220,-0.125,8,0.063999891281128
1597660220.125,1597660220,-0.125,8,0.063999891281128
1597660220.125,1597660220,-0.125,8,0.063999891281128
1597660220.128,1597660220,-0.128000020980835,8,0.066999912261963
1597660220.128,1597660220,-0.128000020980835,8,0.066999912261963
1597660220.129,1597660220,-0.128999948501587,8,0.067999839782715
1597660220.129,1597660220,-0.128999948501587,8,0.067999839782715
1597660220.129,1597660220,-0.128999948501587,8,0.067999839782715
1597660220.129,1597660220,-0.128999948501587,8,0.067999839782715
1597660220.13,1597660220,-0.130000114440918,8,0.069000005722046
1597660220.131,1597660220,-0.13100004196167,8,0.069999933242798
1597660220.132,1597660220,-0.131999969482422,8,0.07099986076355
1597660220.133,1597660220,-0.132999897003174,8,0.071999788284302
1597660220.136,1597660220,-0.135999917984009,8,0.074999809265137
1597660220.137,1597660220,-0.13700008392334,8,0.075999975204468
1597660220.137,1597660220,-0.13700008392334,8,0.075999975204468
1597660220.138,1597660220,-0.138000011444092,8,0.07699990272522
1597660220.138,1597660220,-0.138000011444092,8,0.07699990272522
1597660220.141,1597660220,-0.141000032424927,8,0.079999923706055
1597660220.142,1597660220,-0.141999959945679,8,0.080999851226807
1597660220.142,1597660220,-0.141999959945679,8,0.080999851226807
1597660220.143,1597660220,-0.142999887466431,8,0.081999778747559
1597660220.148,1597660220,-0.148000001907349,8,0.086999893188477
1597660220.149,1597660220,-0.148999929428101,8,0.087999820709229
1597660220.149,1597660220,-0.148999929428101,8,0.087999820709229
1597660220.15,1597660220,-0.150000095367432,8,0.08899998664856
1597660220.15,1597660220,-0.150000095367432,8,0.08899998664856
1597660220.15,1597660220,-0.150000095367432,8,0.08899998664856
1597660220.151,1597660220,-0.151000022888184,8,0.089999914169312
1597660220.152,1597660220,-0.151999950408936,8,0.090999841690064
1597660220.152,1597660220,-0.151999950408936,8,0.090999841690064
1597660220.153,1597660220,-0.153000116348267,8,0.092000007629395
1597660220.154,1597660220,-0.154000043869019,8,0.092999935150147
1597660220.159,1597660220,-0.158999919891357,8,0.097999811172485
1597660220.16,1597660220,-0.160000085830689,8,0.098999977111816
1597660220.16,1597660220,-0.160000085830689,8,0.098999977111816
1597660220.16,1597660220,-0.160000085830689,8,0.098999977111816
1597660220.162,1597660220,-0.161999940872192,8,0.10099983215332
1597660220.162,1597660220,-0.161999940872192,8,0.10099983215332
1597660220.162,1597660220,-0.161999940872192,8,0.10099983215332
1597660220.166,1597660225,4.83400011062622,9,0.104999780654907
1597660220.167,1597660225,4.83299994468689,9,0.105999946594238
1597660220.168,1597660225,4.83200001716614,9,0.10699987411499
1597660220.168,1597660225,4.83200001716614,9,0.10699987411499
1597660220.168,1597660225,4.83200001716614,9,0.10699987411499
1597660220.169,1597660225,4.83100008964539,9,0.107999801635742
1597660220.169,1597660225,4.83100008964539,9,0.107999801635742
1597660220.171,1597660225,4.8289999961853,9,0.109999895095825
1597660220.172,1597660225,4.82800006866455,9,0.110999822616577
1597660220.173,1597660225,4.82699990272522,9,0.111999988555908
1597660220.176,1597660225,4.82399988174439,9,0.115000009536743
1597660220.179,1597660225,4.82100009918213,9,0.117999792098999
1597660220.185,1597660225,4.81500005722046,9,0.123999834060669
1597660220.185,1597660225,4.81500005722046,9,0.123999834060669
1597660220.186,1597660225,4.81399989128113,9,0.125
1597660220.186,1597660225,4.81399989128113,9,0.125
1597660220.196,1597660225,4.80399990081787,9,0.134999990463257
1597660220.202,1597660225,4.79800009727478,9,0.140999794006348
1597660220.203,1597660225,4.79699993133545,9,0.141999959945679
1597660220.204,1597660225,4.7960000038147,9,0.142999887466431
1597660220.204,1597660225,4.7960000038147,9,0.142999887466431
1597660220.206,1597660225,4.79399991035461,9,0.144999980926514
1597660220.206,1597660225,4.79399991035461,9,0.144999980926514
1597660220.208,1597660225,4.79200005531311,9,0.146999835968018
1597660220.214,1597660225,4.78600001335144,9,0.152999877929688
1597660220.215,1597660225,4.78500008583069,9,0.153999805450439
1597660220.689,1597660225,4.31100010871887,9,0.627999782562256
1597660220.694,1597660225,4.30599999427795,9,0.632999897003174
1597660220.699,1597660225,4.30100011825562,9,0.637999773025513
1597660220.7,1597660225,4.29999995231628,9,0.638999938964844
1597660220.701,1597660225,4.29900002479553,9,0.639999866485596
1597660220.702,1597660225,4.29800009727478,9,0.640999794006348
