start,stop,executionTime,blockNumber,newStart
1597936947.482,1597936950,2.51799988746643,13,0
1597936947.486,1597936950,2.51399993896484,13,0.003999948501587
1597936947.487,1597936950,2.51300001144409,13,0.004999876022339
1597936947.489,1597936950,2.51099991798401,13,0.006999969482422
1597936947.489,1597936950,2.51099991798401,13,0.006999969482422
1597936947.49,1597936950,2.50999999046326,13,0.007999897003174
1597936947.491,1597936950,2.5090000629425,13,0.008999824523926
1597936947.491,1597936950,2.5090000629425,13,0.008999824523926
1597936947.492,1597936950,2.50799989700317,13,0.009999990463257
1597936947.493,1597936950,2.50699996948242,13,0.010999917984009
1597936947.494,1597936950,2.50600004196167,13,0.011999845504761
1597936947.497,1597936950,2.50300002098083,13,0.014999866485596
1597936947.498,1597936950,2.50200009346008,13,0.015999794006348
1597936947.498,1597936950,2.50200009346008,13,0.015999794006348
1597936947.498,1597936950,2.50200009346008,13,0.015999794006348
1597936947.498,1597936950,2.50200009346008,13,0.015999794006348
1597936947.5,1597936950,2.5,13,0.017999887466431
1597936947.501,1597936950,2.49900007247925,13,0.018999814987183
1597936947.502,1597936950,2.49799990653992,13,0.019999980926514
1597936947.502,1597936950,2.49799990653992,13,0.019999980926514
1597936947.505,1597936950,2.49499988555908,13,0.023000001907349
1597936947.506,1597936950,2.49399995803833,13,0.023999929428101
1597936947.506,1597936950,2.49399995803833,13,0.023999929428101
1597936947.506,1597936950,2.49399995803833,13,0.023999929428101
1597936947.508,1597936950,2.49200010299683,13,0.025999784469605
1597936947.511,1597936950,2.48900008201599,13,0.02899980545044
1597936947.512,1597936950,2.48799991607666,13,0.029999971389771
1597936947.512,1597936950,2.48799991607666,13,0.029999971389771
1597936947.513,1597936950,2.48699998855591,13,0.030999898910523
1597936947.513,1597936950,2.48699998855591,13,0.030999898910523
1597936947.514,1597936950,2.48600006103516,13,0.031999826431275
1597936947.516,1597936950,2.48399996757507,13,0.033999919891358
1597936947.516,1597936950,2.48399996757507,13,0.033999919891358
1597936947.519,1597936950,2.48099994659424,13,0.036999940872192
1597936947.524,1597936950,2.4760000705719,13,0.041999816894531
1597936947.53,1597936950,2.47000002861023,13,0.047999858856201
1597936947.531,1597936950,2.46900010108948,13,0.048999786376953
1597936947.532,1597936950,2.46799993515015,13,0.049999952316284
1597936947.532,1597936950,2.46799993515015,13,0.049999952316284
1597936947.532,1597936950,2.46799993515015,13,0.049999952316284
1597936948.163,1597936950,1.83699989318848,13,0.680999994277954
1597936948.171,1597936950,1.8289999961853,13,0.688999891281128
1597936948.172,1597936950,1.82800006866455,13,0.68999981880188
1597936948.174,1597936950,1.82599997520447,13,0.691999912261963
1597936948.175,1597936950,1.82500004768372,13,0.692999839782715
1597936948.176,1597936950,1.82399988174438,13,0.694000005722046
1597936948.177,1597936950,1.82299995422363,13,0.694999933242798
1597936948.177,1597936950,1.82299995422363,13,0.694999933242798
1597936948.178,1597936950,1.82200002670288,13,0.69599986076355
1597936948.179,1597936950,1.82100009918213,13,0.696999788284302
1597936948.18,1597936950,1.8199999332428,13,0.697999954223633
1597936948.182,1597936950,1.81800007820129,13,0.699999809265137
1597936948.182,1597936950,1.81800007820129,13,0.699999809265137
1597936948.183,1597936950,1.81699991226196,13,0.700999975204468
1597936948.183,1597936950,1.81699991226196,13,0.700999975204468
1597936948.183,1597936950,1.81699991226196,13,0.700999975204468
1597936948.185,1597936950,1.81500005722046,13,0.702999830245972
1597936948.187,1597936950,1.81299996376038,13,0.704999923706055
1597936948.188,1597936950,1.81200003623962,13,0.705999851226807
1597936948.188,1597936950,1.81200003623962,13,0.705999851226807
1597936948.192,1597936950,1.80800008773804,13,0.709999799728394
1597936948.193,1597936950,1.80699992179871,13,0.710999965667725
1597936948.194,1597936950,1.80599999427795,13,0.711999893188477
1597936948.194,1597936950,1.80599999427795,13,0.711999893188477
1597936948.194,1597936950,1.80599999427795,13,0.711999893188477
1597936948.197,1597936950,1.80299997329712,13,0.714999914169312
1597936948.199,1597936950,1.80100011825562,13,0.716999769210815
1597936948.199,1597936950,1.80100011825562,13,0.716999769210815
1597936948.2,1597936950,1.79999995231628,13,0.717999935150147
1597936948.201,1597936950,1.79900002479553,13,0.718999862670898
1597936948.201,1597936950,1.79900002479553,13,0.718999862670898
1597936948.202,1597936950,1.79800009727478,13,0.71999979019165
1597936948.203,1597936950,1.79699993133545,13,0.720999956130981
1597936948.203,1597936950,1.79699993133545,13,0.720999956130981
1597936948.21,1597936950,1.78999996185303,13,0.727999925613403
1597936948.217,1597936950,1.78299999237061,13,0.734999895095825
1597936948.219,1597936950,1.78099989891052,13,0.736999988555908
1597936948.219,1597936950,1.78099989891052,13,0.736999988555908
1597936948.221,1597936950,1.77900004386902,13,0.738999843597412
1597936948.23,1597936950,1.76999998092651,13,0.747999906539917
1597936948.843,1597936950,1.15700006484985,13,1.36099982261658
1597936948.848,1597936950,1.15199995040894,13,1.3659999370575
1597936948.852,1597936950,1.14800000190735,13,1.36999988555908
1597936948.852,1597936950,1.14800000190735,13,1.36999988555908
1597936948.853,1597936950,1.1470000743866,13,1.37099981307983
1597936948.856,1597936950,1.14400005340576,13,1.37399983406067
1597936948.856,1597936950,1.14400005340576,13,1.37399983406067
1597936948.857,1597936950,1.14299988746643,13,1.375
1597936948.858,1597936950,1.14199995994568,13,1.37599992752075
1597936948.858,1597936950,1.14199995994568,13,1.37599992752075
1597936948.86,1597936950,1.14000010490417,13,1.37799978256226
1597936948.86,1597936950,1.14000010490417,13,1.37799978256226
1597936948.862,1597936950,1.13800001144409,13,1.37999987602234
1597936948.862,1597936950,1.13800001144409,13,1.37999987602234
1597936948.862,1597936950,1.13800001144409,13,1.37999987602234
1597936948.865,1597936950,1.13499999046326,13,1.38299989700317
1597936948.865,1597936950,1.13499999046326,13,1.38299989700317
1597936948.865,1597936950,1.13499999046326,13,1.38299989700317
1597936948.869,1597936950,1.13100004196167,13,1.38699984550476
1597936948.87,1597936950,1.13000011444092,13,1.38799977302551
1597936948.871,1597936950,1.12899994850159,13,1.38899993896484
1597936948.872,1597936950,1.12800002098084,13,1.3899998664856
1597936948.872,1597936950,1.12800002098084,13,1.3899998664856
1597936948.874,1597936950,1.12599992752075,13,1.39199995994568
1597936948.874,1597936950,1.12599992752075,13,1.39199995994568
1597936948.875,1597936950,1.125,13,1.39299988746643
1597936948.878,1597936950,1.12199997901917,13,1.39599990844727
1597936948.878,1597936950,1.12199997901917,13,1.39599990844727
1597936948.879,1597936950,1.12100005149841,13,1.39699983596802
1597936948.879,1597936950,1.12100005149841,13,1.39699983596802
1597936948.88,1597936950,1.11999988555908,13,1.39800000190735
1597936948.881,1597936950,1.11899995803833,13,1.3989999294281
1597936948.883,1597936950,1.11700010299683,13,1.4009997844696
1597936948.884,1597936950,1.1159999370575,13,1.40199995040894
1597936948.888,1597936950,1.11199998855591,13,1.40599989891052
1597936948.894,1597936950,1.10599994659424,13,1.41199994087219
1597936948.898,1597936950,1.10199999809265,13,1.41599988937378
1597936948.899,1597936950,1.1010000705719,13,1.41699981689453
1597936948.9,1597936950,1.09999990463257,13,1.41799998283386
1597936948.908,1597936950,1.09200000762939,13,1.42599987983704
1597936949.52,1597936950,0.480000019073486,13,2.03799986839294
