start,stop,executionTime,blockNumber
1597760908.022,1597760910,1.9779999256134033,17
1597760908.707,1597760910,1.2929999828338623,17
1597760909.387,1597760910,0.6129999160766602,17
1597760910.066,1597760915,4.934000015258789,18
1597760910.741,1597760915,4.259000062942505,18
1597760911.416,1597760915,3.5840001106262207,18
1597760912.092,1597760915,2.9079999923706055,18
1597760912.771,1597760915,2.2290000915527344,18
1597760913.448,1597760915,1.5520000457763672,18
1597760914.122,1597760915,0.878000020980835,18
1597760914.803,1597760915,0.19700002670288086,18
1597760915.477,1597760920,4.523000001907349,19
1597760916.151,1597760920,3.8489999771118164,19
1597760916.828,1597760920,3.171999931335449,19
1597760917.502,1597760920,2.497999906539917,19
1597760918.176,1597760920,1.8239998817443848,19
1597760918.851,1597760920,1.1489999294281006,19
1597760919.524,1597760920,0.4760000705718994,19
1597760920.199,1597760925,4.801000118255615,20
1597760920.873,1597760925,4.127000093460083,20
1597760921.549,1597760925,3.4509999752044678,20
1597760922.222,1597760925,2.7780001163482666,20
1597760922.899,1597760925,2.1010000705718994,20
1597760923.575,1597760925,1.4249999523162842,20
1597760924.249,1597760925,0.750999927520752,20
1597760924.923,1597760925,0.07699990272521973,20
1597760925.597,1597760930,4.403000116348267,21
1597760926.271,1597760930,3.7290000915527344,21
1597760926.945,1597760930,3.055000066757202,21
1597760927.623,1597760930,2.377000093460083,21
1597760928.297,1597760930,1.7030000686645508,21
1597760928.973,1597760930,1.0269999504089355,21
1597760929.649,1597760930,0.3510000705718994,21
1597760930.323,1597760935,4.677000045776367,22
1597760930.996,1597760935,4.003999948501587,22
1597760931.67,1597760935,3.3299999237060547,22
1597760932.344,1597760935,2.6559998989105225,22
1597760933.018,1597760935,1.9820001125335693,22
1597760933.692,1597760935,1.308000087738037,22
1597760934.366,1597760935,0.6340000629425049,22
1597760935.041,1597760935,-0.0409998893737793,22
1597760935.714,1597760940,4.28600001335144,23
1597760936.388,1597760940,3.611999988555908,23
1597760937.061,1597760940,2.938999891281128,23
1597760937.734,1597760940,2.2660000324249268,23
1597760938.407,1597760940,1.5929999351501465,23
1597760939.08,1597760940,0.9200000762939453,23
1597760939.753,1597760940,0.24699997901916504,23
1597760940.426,1597760945,4.573999881744385,24
1597760941.099,1597760945,3.9010000228881836,24
1597760941.772,1597760945,3.2279999256134033,24
1597760942.445,1597760945,2.555000066757202,24
1597760943.119,1597760945,1.88100004196167,24
1597760943.792,1597760945,1.2079999446868896,24
1597760944.466,1597760945,0.5339999198913574,24
1597760945.14,1597760950,4.859999895095825,25
